theta           phi             x                y                z                Bx               By               Bz
5.67513512E+00  3.95791200E-01  +9.71731354E+00  +4.06029067E+00  +1.84341135E-01  -1.36625698E-01  +2.96445550E-01  +1.19612329E-02
5.67513512E+00  4.45265101E-01  +9.48421471E+00  +4.52613848E+00  +2.18579226E-01  -1.47222910E-01  +2.92349784E-01  +1.54961170E-02
5.67513512E+00  4.94739001E-01  +9.23688586E+00  +4.98321567E+00  +2.57383159E-01  -1.56773218E-01  +2.87757677E-01  +1.76255261E-02
5.67513512E+00  5.44212901E-01  +8.97607797E+00  +5.43206045E+00  +2.98448532E-01  -1.65535541E-01  +2.82548231E-01  +1.81825580E-02
5.67513512E+00  5.93686801E-01  +8.70191328E+00  +5.87299519E+00  +3.39350992E-01  -1.73824114E-01  +2.76630564E-01  +1.71271740E-02
5.67513512E+00  6.43160701E-01  +8.41394729E+00  +6.30598633E+00  +3.77671880E-01  -1.81970868E-01  +2.69923918E-01  +1.45457854E-02
5.67513512E+00  6.92634601E-01  +8.11126498E+00  +6.73052494E+00  +4.11120749E-01  -1.90260208E-01  +2.62310213E-01  +1.06285904E-02
5.67513512E+00  7.42108501E-01  +7.79260834E+00  +7.14553682E+00  +4.37659265E-01  -1.98873378E-01  +2.53616064E-01  +5.64582921E-03
5.67513512E+00  7.91582401E-01  +7.45653626E+00  +7.54933733E+00  +4.55626261E-01  -2.07875084E-01  +2.43653714E-01  -6.56423899E-05
5.67513512E+00  8.41056301E-01  +7.10161288E+00  +7.93964693E+00  +4.63854548E-01  -2.17245260E-01  +2.32295175E-01  -6.11691043E-03
5.67513512E+00  8.90530201E-01  +6.72660964E+00  +8.31367710E+00  +4.61763731E-01  -2.26928479E-01  +2.19521960E-01  -1.20994334E-02
5.67513512E+00  9.40004101E-01  +6.33069663E+00  +8.66828275E+00  +4.49414625E-01  -2.36863545E-01  +2.05413035E-01  -1.76323031E-02
5.67513512E+00  9.89478001E-01  +5.91359642E+00  +9.00016409E+00  +4.27518390E-01  -2.46973510E-01  +1.90087937E-01  -2.24011616E-02
5.67513512E+00  1.03895190E+00  +5.47567929E+00  +9.30609163E+00  +3.97400943E-01  -2.57130659E-01  +1.73659406E-01  -2.61703215E-02
5.67513512E+00  1.08842580E+00  +5.01799002E+00  +9.58312752E+00  +3.60925816E-01  -2.67135683E-01  +1.56236192E-01  -2.87730596E-02
5.67513512E+00  1.13789970E+00  +4.54220870E+00  +9.82882129E+00  +3.20377573E-01  -2.76742513E-01  +1.37967027E-01  -3.00999792E-02
5.67513512E+00  1.18737360E+00  +4.05055574E+00  +1.00413660E+01  +2.78308896E-01  -2.85721229E-01  +1.19077946E-01  -3.00978563E-02
5.67513512E+00  1.23684750E+00  +3.54565451E+00  +1.02197038E+01  +2.37361068E-01  -2.93912475E-01  +9.98630309E-02  -2.87739135E-02
5.67513512E+00  1.28632140E+00  +3.03036639E+00  +1.03635736E+01  +2.00077012E-01  -3.01229245E-01  +8.06356077E-02  -2.61945535E-02
5.67513512E+00  1.33579530E+00  +2.50761449E+00  +1.04734957E+01  +1.68730778E-01  -3.07610767E-01  +6.16841953E-02  -2.24784170E-02
5.67513512E+00  1.38526920E+00  +1.98021392E+00  +1.05507038E+01  +1.45191997E-01  -3.12981421E-01  +4.32656402E-02  -1.77943186E-02
5.67513512E+00  1.43474310E+00  +1.45072284E+00  +1.05970335E+01  +1.30830705E-01  -3.17262807E-01  +2.56226754E-02  -1.23690698E-02
5.67513512E+00  1.48421700E+00  +9.21323783E-01  +1.06147808E+01  +1.26456418E-01  -3.20430289E-01  +8.98621188E-03  -6.49477792E-03
5.67513512E+00  1.53369090E+00  +3.93740583E-01  +1.06065316E+01  +1.32283352E-01  -3.22553058E-01  -6.45773377E-03  -5.20382204E-04
5.67513512E+00  1.58316480E+00  -1.30802857E-01  +1.05749647E+01  +1.47920861E-01  -3.23766672E-01  -2.06147794E-02  +5.17457045E-03
5.67513512E+00  1.63263870E+00  -6.51575883E-01  +1.05226396E+01  +1.72395891E-01  -3.24193135E-01  -3.35054568E-02  +1.02111885E-02
5.67513512E+00  1.68211260E+00  -1.16828413E+00  +1.04517925E+01  +2.04214033E-01  -3.23876205E-01  -4.52537392E-02  +1.42376958E-02
5.67513512E+00  1.73158650E+00  -1.68096780E+00  +1.03641686E+01  +2.41457095E-01  -3.22784514E-01  -5.60614873E-02  +1.69557619E-02
5.67513512E+00  1.78106040E+00  -2.18986798E+00  +1.02609083E+01  +2.81904970E-01  -3.20871295E-01  -6.61909838E-02  +1.81539708E-02
5.67513512E+00  1.83053430E+00  -2.69527641E+00  +1.01424939E+01  +3.23165909E-01  -3.18128926E-01  -7.59541998E-02  +1.77399134E-02
5.67513512E+00  1.88000820E+00  -3.19738176E+00  +1.00087475E+01  +3.62804203E-01  -3.14584405E-01  -8.56912238E-02  +1.57512904E-02
5.67513512E+00  1.92948210E+00  -3.69612172E+00  +9.85887028E+00  +3.98463408E-01  -3.10240667E-01  -9.57287135E-02  +1.23400655E-02
5.67513512E+00  1.97895600E+00  -4.19104934E+00  +9.69152037E+00  +4.27989298E-01  -3.05022465E-01  -1.06329722E-01  +7.74662141E-03
5.67513512E+00  2.02842990E+00  -4.68122568E+00  +9.50493208E+00  +4.49555043E-01  -2.98782791E-01  -1.17657350E-01  +2.28239381E-03
5.67513512E+00  2.07790380E+00  -5.16515483E+00  +9.29708222E+00  +4.61783007E-01  -2.91371451E-01  -1.29768854E-01  -3.68186112E-03
5.67513512E+00  2.12737770E+00  -5.64077703E+00  +9.06589715E+00  +4.63849143E-01  -2.82712619E-01  -1.42639767E-01  -9.74022735E-03
5.67513512E+00  2.17685160E+00  -6.10552815E+00  +8.80948122E+00  +4.55554102E-01  -2.72830866E-01  -1.56199047E-01  -1.54950031E-02
5.67513512E+00  2.22632550E+00  -6.55646235E+00  +8.52633736E+00  +4.37350740E-01  -2.61810864E-01  -1.70348608E-01  -2.06020901E-02
5.67513512E+00  2.27579940E+00  -6.99042333E+00  +8.21554947E+00  +4.10326065E-01  -2.49733277E-01  -1.84953790E-01  -2.47946619E-02
5.67513512E+00  2.32527330E+00  -7.40424215E+00  +7.87690399E+00  +3.76140382E-01  -2.36646679E-01  -1.99819276E-01  -2.78801544E-02
5.67513512E+00  2.37474720E+00  -7.79493940E+00  +7.51094121E+00  +3.36926275E-01  -2.22599365E-01  -2.14683841E-01  -2.97270296E-02
5.67513512E+00  2.42422110E+00  -8.15991297E+00  +7.11893824E+00  +2.95149561E-01  -2.07699453E-01  -2.29255098E-01  -3.02591101E-02
5.67513512E+00  2.47369500E+00  -8.49709664E+00  +6.70283218E+00  +2.53438629E-01  -1.92145829E-01  -2.43267271E-01  -2.94591091E-02
5.67513512E+00  2.52316890E+00  -8.80507605E+00  +6.26509398E+00  +2.14397650E-01  -1.76200807E-01  -2.56517090E-01  -2.73704507E-02
5.67513512E+00  2.57264280E+00  -9.08315189E+00  +5.80856622E+00  +1.80426728E-01  -1.60131246E-01  -2.68849911E-01  -2.40916598E-02
5.67513512E+00  2.62211670E+00  -9.33134753E+00  +5.33628218E+00  +1.53570897E-01  -1.44171115E-01  -2.80118644E-01  -1.97710264E-02
5.67513512E+00  2.67159060E+00  -9.55036713E+00  +4.85128544E+00  +1.35409044E-01  -1.28529214E-01  -2.90168614E-01  -1.46108750E-02
5.67513512E+00  2.72106450E+00  -9.74151255E+00  +4.35646455E+00  +1.26980408E-01  -1.13415065E-01  -2.98875502E-01  -8.87707569E-03
5.67513512E+00  2.77053840E+00  -9.90656233E+00  +3.85441068E+00  +1.28739975E-01  -9.90375852E-02  -3.06203678E-01  -2.89816926E-03
5.67513512E+00  2.82001230E+00  -1.00476120E+01  +3.34730395E+00  +1.40538342E-01  -8.55620613E-02  -3.12222326E-01  +2.95471953E-03
5.67513512E+00  2.86948620E+00  -1.01668799E+01  +2.83683660E+00  +1.61630328E-01  -7.30555822E-02  -3.17054462E-01  +8.29894284E-03
5.67513512E+00  2.91896010E+00  -1.02664957E+01  +2.32418318E+00  +1.90720220E-01  -6.14612150E-02  -3.20801653E-01  +1.27689523E-02
5.67513512E+00  2.96843400E+00  -1.03482975E+01  +1.81002403E+00  +2.26045717E-01  -5.06119641E-02  -3.23511463E-01  +1.60414537E-02
5.67513512E+00  3.01790790E+00  -1.04136644E+01  +1.29461988E+00  +2.65491982E-01  -4.02649408E-02  -3.25211235E-01  +1.78659182E-02
5.67513512E+00  3.06738180E+00  -1.04633977E+01  +7.77926243E-01  +3.06720315E-01  -3.01325946E-02  -3.25966323E-01  +1.80994278E-02
5.67513512E+00  3.11685570E+00  -1.04976537E+01  +2.59732915E-01  +3.47297612E-01  -1.99040542E-02  -3.25896752E-01  +1.67282074E-02
5.67513512E+00  3.16632960E+00  -1.05159190E+01  -2.60184835E-01  +3.84821068E-01  -9.26429455E-03  -3.25126869E-01  +1.38616023E-02
5.67513512E+00  3.21580350E+00  -1.05170268E+01  -7.81913421E-01  +4.17040652E-01  +2.07897066E-03  -3.23708962E-01  +9.70740277E-03
5.67513512E+00  3.26527740E+00  -1.04992164E+01  -1.30525565E+00  +4.41983531E-01  +1.43596277E-02  -3.21588858E-01  +4.54999727E-03
5.67513512E+00  3.31475130E+00  -1.04602479E+01  -1.82960530E+00  +4.58078511E-01  +2.77202311E-02  -3.18645389E-01  -1.26178238E-03
5.67513512E+00  3.36422520E+00  -1.03975749E+01  -2.35385759E+00  +4.64269395E-01  +4.21994009E-02  -3.14772717E-01  -7.33180986E-03
5.67513512E+00  3.41369910E+00  -1.03085672E+01  -2.87637121E+00  +4.60101083E-01  +5.77480460E-02  -3.09940130E-01  -1.32531632E-02
5.67513512E+00  3.46317300E+00  -1.01907570E+01  -3.39499187E+00  +4.45765202E-01  +7.42615683E-02  -3.04185581E-01  -1.86558496E-02
5.67513512E+00  3.51264690E+00  -1.00420782E+01  -3.90713671E+00  +4.22100082E-01  +9.16009754E-02  -2.97557257E-01  -2.32412017E-02
5.67513512E+00  3.56212080E+00  -9.86106552E+00  -4.40992938E+00  +3.90546620E-01  +1.09587135E-01  -2.90060887E-01  -2.67884671E-02
5.67513512E+00  3.61159470E+00  -9.64699308E+00  -4.90036838E+00  +3.53063113E-01  +1.27982095E-01  -2.81662821E-01  -2.91430493E-02
5.67513512E+00  3.66106860E+00  -9.39994374E+00  -5.37551003E+00  +3.12001033E-01  +1.46489453E-01  -2.72348387E-01  -3.02065362E-02
5.67513512E+00  3.71054250E+00  -9.12081085E+00  -5.83264867E+00  +2.69945712E-01  +1.64789809E-01  -2.62184774E-01  -2.99375023E-02
5.67513512E+00  3.76001640E+00  -8.81123732E+00  -6.26947793E+00  +2.29533535E-01  +1.82589696E-01  -2.51332570E-01  -2.83553871E-02
5.67513512E+00  3.80949030E+00  -8.47349959E+00  -6.68421793E+00  +1.93266368E-01  +1.99643830E-01  -2.39997872E-01  -2.55376135E-02
5.67513512E+00  3.85896420E+00  -8.11034958E+00  -7.07569774E+00  +1.63346917E-01  +2.15736829E-01  -2.28372118E-01  -2.16126829E-02
5.67513512E+00  3.90843810E+00  -7.72483375E+00  -7.44338977E+00  +1.41551274E-01  +2.30656246E-01  -2.16613091E-01  -1.67601621E-02
5.67513512E+00  3.95791200E+00  -7.32010809E+00  -7.78739909E+00  +1.29141319E-01  +2.44201445E-01  -2.04873275E-01  -1.12196621E-02
5.67513512E+00  4.00738590E+00  -6.89926063E+00  -8.10840979E+00  +1.26809534E-01  +2.56233914E-01  -1.93330846E-01  -5.29599747E-03
5.67513512E+00  4.05685980E+00  -6.46514716E+00  -8.40758672E+00  +1.34649027E-01  +2.66723477E-01  -1.82175428E-01  +6.53282448E-04
5.67513512E+00  4.10633370E+00  -6.02024685E+00  -8.68643142E+00  +1.52149700E-01  +2.75740923E-01  -1.71547524E-01  +6.24636024E-03
5.67513512E+00  4.15580760E+00  -5.56655083E+00  -8.94660026E+00  +1.78228072E-01  +2.83400348E-01  -1.61476866E-01  +1.11078040E-02
5.67513512E+00  4.20528150E+00  -5.10549922E+00  -9.18970439E+00  +2.11296169E-01  +2.89806033E-01  -1.51864265E-01  +1.48942344E-02
5.67513512E+00  4.25475540E+00  -4.63797658E+00  -9.41711752E+00  +2.49365174E-01  +2.95051874E-01  -1.42512261E-01  +1.73218200E-02
5.67513512E+00  4.30422930E+00  -4.16436420E+00  -9.62981277E+00  +2.90170212E-01  +2.99264519E-01  -1.33175232E-01  +1.82007760E-02
5.67513512E+00  4.35370320E+00  -3.68463794E+00  -9.82823895E+00  +3.31300700E-01  +3.02633584E-01  -1.23595457E-01  +1.74647688E-02
5.67513512E+00  4.40317711E+00  -3.19849628E+00  -1.00122363E+01  +3.70327006E-01  +3.05382135E-01  -1.13513149E-01  +1.51762864E-02
5.67513512E+00  4.45265101E+00  -2.70550605E+00  -1.01809887E+01  +4.04923221E-01  +3.07689110E-01  -1.02665440E-01  +1.15069422E-02
5.67513512E+00  4.50212491E+00  -2.20525730E+00  -1.03330169E+01  +4.32990547E-01  +3.09623764E-01  -9.07996269E-02  +6.71233686E-03
5.67513512E+00  4.55159881E+00  -1.69752014E+00  -1.04662236E+01  +4.52782568E-01  +3.11144233E-01  -7.77106266E-02  +1.11683490E-03
5.67513512E+00  4.60107271E+00  -1.18239174E+00  -1.05780031E+01  +4.63024866E-01  +3.12159268E-01  -6.32848556E-02  -4.89916881E-03
5.67513512E+00  4.65054661E+00  -6.60416886E-01  -1.06654176E+01  +4.63013947E-01  +3.12602529E-01  -4.75191846E-02  -1.09274911E-02
5.67513512E+00  4.70002051E+00  -1.32663921E-01  -1.07254254E+01  +4.52680179E-01  +3.12462238E-01  -3.05003802E-02  -1.65779340E-02
5.67513512E+00  4.74949441E+00  +3.99257071E-01  -1.07551340E+01  +4.32606112E-01  +3.11749086E-01  -1.23644860E-02  -2.15209127E-02
5.67513512E+00  4.79896831E+00  +9.33237686E-01  -1.07520436E+01  +4.03999595E-01  +3.10438188E-01  +6.72740072E-03  -2.55053415E-02
5.67513512E+00  4.84844221E+00  +1.46676994E+00  -1.07142520E+01  +3.68624724E-01  +3.08442390E-01  +2.65799529E-02  -2.83518603E-02
5.67513512E+00  4.89791611E+00  +1.99708672E+00  -1.06406032E+01  +3.28693009E-01  +3.05647077E-01  +4.69408644E-02  -2.99400637E-02
5.67513512E+00  4.94739001E+00  +2.52132741E+00  -1.05307701E+01  +2.86717236E-01  +3.01982405E-01  +6.75003417E-02  -3.02051447E-02
5.67513512E+00  4.99686391E+00  +3.03671153E+00  -1.03852733E+01  +2.45336028E-01  +2.97473009E-01  +8.79256895E-02  -2.91420585E-02
5.67513512E+00  5.04633781E+00  +3.54070368E+00  -1.02054340E+01  +2.07126480E-01  +2.92223474E-01  +1.07904948E-01  -2.68058675E-02
5.67513512E+00  5.09581171E+00  +4.03115406E+00  -9.99326902E+00  +1.74428552E-01  +2.86357523E-01  +1.27162947E-01  -2.33052473E-02
5.67513512E+00  5.14528561E+00  +4.50640314E+00  -9.75134214E+00  +1.49201625E-01  +2.79971247E-01  +1.45445620E-01  -1.87986124E-02
5.67513512E+00  5.19475951E+00  +4.96534555E+00  -9.48258952E+00  +1.32921486E-01  +2.73142234E-01  +1.62507319E-01  -1.35003250E-02
5.67513512E+00  5.24423341E+00  +5.40745137E+00  -9.19013610E+00  +1.26513301E-01  +2.65976045E-01  +1.78134442E-01  -7.68945443E-03
5.67513512E+00  5.29370731E+00  +5.83274263E+00  -8.87710912E+00  +1.30311981E-01  +2.58630178E-01  +1.92195594E-01  -1.70523008E-03
5.67513512E+00  5.34318121E+00  +6.24172089E+00  -8.54645306E+00  +1.44047207E-01  +2.51276060E-01  +2.04672269E-01  +4.07636015E-03
5.67513512E+00  5.39265511E+00  +6.63524605E+00  -8.20075730E+00  +1.66858801E-01  +2.44021498E-01  +2.15639717E-01  +9.27400206E-03
5.67513512E+00  5.44212901E+00  +7.01437616E+00  -7.84211574E+00  +1.97349864E-01  +2.36854448E-01  +2.25219346E-01  +1.35285418E-02
5.67513512E+00  5.49160291E+00  +7.38018755E+00  -7.47203841E+00  +2.33677755E-01  +2.29648158E-01  +2.33551561E-01  +1.65285187E-02
5.67513512E+00  5.54107681E+00  +7.73359728E+00  -7.09142584E+00  +2.73672388E-01  +2.22215226E-01  +2.40810521E-01  +1.80422451E-02
5.67513512E+00  5.59055071E+00  +8.07520501E+00  -6.70060328E+00  +3.14965959E-01  +2.14363413E-01  +2.47231284E-01  +1.79517055E-02
5.67513512E+00  5.64002461E+00  +8.40516171E+00  -6.29940182E+00  +3.55121591E-01  +2.05913670E-01  +2.53100549E-01  +1.62691129E-02
5.67513512E+00  5.68949851E+00  +8.72306731E+00  -5.88727223E+00  +3.91757215E-01  +1.96680758E-01  +2.58695821E-01  +1.31256764E-02
5.67513512E+00  5.73897241E+00  +9.02790055E+00  -5.46342196E+00  +4.22668198E-01  +1.86453713E-01  +2.64209238E-01  +8.74587856E-03
5.67513512E+00  5.78844631E+00  +9.31799198E+00  -5.02697168E+00  +4.45952221E-01  +1.75013431E-01  +2.69709863E-01  +3.42782889E-03
5.67513512E+00  5.83792021E+00  +9.59105559E+00  -4.57712600E+00  +4.60132656E-01  +1.62187886E-01  +2.75168242E-01  -2.46829301E-03
5.67513512E+00  5.88739411E+00  +9.84429063E+00  -4.11334689E+00  +4.64267785E-01  +1.47906633E-01  +2.80519633E-01  -8.54063763E-03
5.67513512E+00  5.93686801E+00  +1.00745519E+01  -3.63550961E+00  +4.58029644E-01  +1.32212144E-01  +2.85715621E-01  -1.43859044E-02
5.67513512E+00  5.98634191E+00  +1.02785716E+01  -3.14401936E+00  +4.41740664E-01  +1.15222038E-01  +2.90726926E-01  -1.96464449E-02
5.67513512E+00  6.03581581E+00  +1.04532041E+01  -2.63987085E+00  +4.16364568E-01  +9.70792760E-02  +2.95502347E-01  -2.40395085E-02
5.67513512E+00  6.08528971E+00  +1.05956625E+01  -2.12464325E+00  +3.83453822E-01  +7.79345195E-02  +2.99926786E-01  -2.73587316E-02
5.67513512E+00  6.13476361E+00  +1.07037218E+01  -1.60043387E+00  +3.45056508E-01  +5.79697250E-02  +3.03824028E-01  -2.94612142E-02
5.67513512E+00  6.18423751E+00  +1.07758710E+01  -1.06974218E+00  +3.03584598E-01  +3.74301341E-02  +3.07013031E-01  -3.02595936E-02
5.67513512E+00  6.23371141E+00  +1.08114094E+01  -5.35319419E-01  +2.61648693E-01  +1.66240938E-02  +3.09377494E-01  -2.97244370E-02
5.67513512E+00  6.28318531E+00  +1.08104782E+01  -2.64780351E-15  +2.21872776E-01  -4.11570492E-03  +3.10891803E-01  -2.78872746E-02
5.87781851E+00  0.00000000E+00  +1.08751442E+01  +0.00000000E+00  +1.53305741E-01  -2.39822274E-03  +3.07984077E-01  -3.07920083E-02
5.87781851E+00  4.94739001E-02  +1.08433518E+01  +5.36901026E-01  +1.14281616E-01  -2.29360669E-02  +3.08413710E-01  -2.83872892E-02
5.87781851E+00  9.89478001E-02  +1.07762648E+01  +1.06978127E+00  +8.08740139E-02  -4.29467237E-02  +3.08076736E-01  -2.47947880E-02
5.87781851E+00  1.48421700E-01  +1.06759922E+01  +1.59628771E+00  +5.51128809E-02  -6.21564524E-02  +3.07048730E-01  -2.01887441E-02
5.87781851E+00  1.97895600E-01  +1.05451682E+01  +2.11451812E+00  +3.85166637E-02  -8.03283008E-02  +3.05372582E-01  -1.47908112E-02
5.87781851E+00  2.47369500E-01  +1.03867543E+01  +2.62308951E+00  +3.20190567E-02  -9.72475010E-02  +3.03056584E-01  -8.87602264E-03
5.87781851E+00  2.96843400E-01  +1.02038403E+01  +3.12116046E+00  +3.59375803E-02  -1.12734589E-01  +3.00124594E-01  -2.77876615E-03
5.87781851E+00  3.46317300E-01  +9.99944842E+00  +3.60840771E+00  +4.99731912E-02  -1.26691074E-01  +2.96660727E-01  +3.11953681E-03
5.87781851E+00  3.95791200E-01  +9.77634577E+00  +4.08495675E+00  +7.32360489E-02  -1.39140415E-01  +2.92794184E-01  +8.42452025E-03
5.87781851E+00  4.45265101E-01  +9.53687275E+00  +4.55126840E+00  +1.04299895E-01  -1.50225488E-01  +2.88626080E-01  +1.27686650E-02
5.87781851E+00  4.94739001E-01  +9.28280729E+00  +5.00798986E+00  +1.41288331E-01  -1.60164124E-01  +2.84153771E-01  +1.58412513E-02
5.87781851E+00  5.44212901E-01  +9.01528319E+00  +5.45578630E+00  +1.81990051E-01  -1.69201002E-01  +2.79251880E-01  +1.74108066E-02
5.87781851E+00  5.93686801E-01  +8.73477307E+00  +5.89517254E+00  +2.23992130E-01  -1.77589180E-01  +2.73723497E-01  +1.73503378E-02
5.87781851E+00  6.43160701E-01  +8.44113265E+00  +6.32636090E+00  +2.64817045E-01  -1.85596611E-01  +2.67378918E-01  +1.56612143E-02
5.87781851E+00  6.92634601E-01  +8.13369182E+00  +6.74913417E+00  +3.02053085E-01  -1.93503899E-01  +2.60079687E-01  +1.24768244E-02
5.87781851E+00  7.42108501E-01  +7.81137673E+00  +7.16274675E+00  +3.33476474E-01  -2.01569144E-01  +2.51722549E-01  +8.03745048E-03
5.87781851E+00  7.91582401E-01  +7.47285426E+00  +7.56585842E+00  +3.57169667E-01  -2.09971441E-01  +2.42196420E-01  +2.65278705E-03
5.87781851E+00  8.41056301E-01  +7.11669724E+00  +7.95651133E+00  +3.71638024E-01  -2.18768966E-01  +2.31368215E-01  -3.32460154E-03
5.87781851E+00  8.90530201E-01  +6.74156832E+00  +8.33216510E+00  +3.75917963E-01  -2.27901587E-01  +2.19122276E-01  -9.51167290E-03
5.87781851E+00  9.40004101E-01  +6.34641246E+00  +8.68980159E+00  +3.69661352E-01  -2.37239756E-01  +2.05424998E-01  -1.55112662E-02
5.87781851E+00  9.89478001E-01  +5.93063676E+00  +9.02609853E+00  +3.53179967E-01  -2.46648717E-01  +1.90358066E-01  -2.09462174E-02
5.87781851E+00  1.03895190E+00  +5.49425034E+00  +9.33765374E+00  +3.27440427E-01  -2.56022776E-01  +1.74089160E-01  -2.55001720E-02
5.87781851E+00  1.08842580E+00  +5.03794080E+00  +9.62122861E+00  +2.94009448E-01  -2.65267546E-01  +1.56808005E-01  -2.89408199E-02
5.87781851E+00  1.13789970E+00  +4.56307723E+00  +9.87397841E+00  +2.54956250E-01  -2.74255010E-01  +1.38687182E-01  -3.11167396E-02
5.87781851E+00  1.18737360E+00  +4.07164541E+00  +1.00936475E+01  +2.12720889E-01  -2.82802864E-01  +1.19897980E-01  -3.19426572E-02
5.87781851E+00  1.23684750E+00  +3.56612921E+00  +1.02787184E+01  +1.69955559E-01  -2.90707846E-01  +1.00655016E-01  -3.13920208E-02
5.87781851E+00  1.28632140E+00  +3.04935294E+00  +1.04285058E+01  +1.29345653E-01  -2.97810257E-01  +8.12371341E-02  -2.94998191E-02
5.87781851E+00  1.33579530E+00  +2.52429923E+00  +1.05431825E+01  +9.34227803E-02  -3.04032283E-01  +6.19593966E-02  -2.63642349E-02
5.87781851E+00  1.38526920E+00  +1.99392018E+00  +1.06237317E+01  +6.43900459E-02  -3.09354519E-01  +4.31219051E-02  -2.21396892E-02
5.87781851E+00  1.43474310E+00  +1.46096293E+00  +1.06718338E+01  +4.39819732E-02  -3.13756904E-01  +2.49805414E-02  -1.70287229E-02
5.87781851E+00  1.48421700E+00  +9.27827425E-01  +1.06897107E+01  +3.33720145E-02  -3.17187765E-01  +7.75301397E-03  -1.12838641E-02
5.87781851E+00  1.53369090E+00  +3.96465975E-01  +1.06799479E+01  +3.31257404E-02  -3.19595872E-01  -8.36941667E-03  -5.21588656E-03
5.87781851E+00  1.58316480E+00  -1.31672904E-01  +1.06453051E+01  +4.31891008E-02  -3.20993786E-01  -2.32384391E-02  +8.09528384E-04
5.87781851E+00  1.63263870E+00  -6.55655197E-01  +1.05885186E+01  +6.29037555E-02  -3.21484648E-01  -3.67911386E-02  +6.39825685E-03
5.87781851E+00  1.68211260E+00  -1.17502524E+00  +1.05121004E+01  +9.10494706E-02  -3.21215806E-01  -4.90834261E-02  +1.11677328E-02
5.87781851E+00  1.73158650E+00  -1.68972320E+00  +1.04181508E+01  +1.25917530E-01  -3.20290398E-01  -6.02862391E-02  +1.47816609E-02
5.87781851E+00  1.78106040E+00  -2.19996274E+00  +1.03082086E+01  +1.65415291E-01  -3.18706968E-01  -7.06504944E-02  +1.69741411E-02
5.87781851E+00  1.83053430E+00  -2.70608205E+00  +1.01831562E+01  +2.07193932E-01  -3.16373727E-01  -8.04685971E-02  +1.75730989E-02
5.87781851E+00  1.88000820E+00  -3.20838509E+00  +1.00431911E+01  +2.48785615E-01  -3.13180130E-01  -9.00508260E-02  +1.65265476E-02
5.87781851E+00  1.92948210E+00  -3.70698768E+00  +9.88785367E+00  +2.87737249E-01  -3.09059623E-01  -9.97108637E-02  +1.39165837E-02
